product_id,product_name,category,price,stock_quantity,weight_kg,launch_date,rating,is_available,description
2378,Webcam HD,Electronics,51.81,363,1.64,2018-08-16,3.9,True,Wireless webcam hd with shock protection for students; high-performance build quality.
2379,Phone Case,Accessories,14.67,482,2.011,2020-12-05,4.0,True,Adjustable phone case with dimmable brightness for travel.
2380,External SSD 1TB,Storage,124.51,423,1.953,2018-05-20,4.2,True,Durable external ssd 1tb with dimmable brightness for travel.
2381,Mechanical Keyboard,Electronics,89.28,186,0.653,2018-01-12,3.8,True,Lightweight mechanical keyboard with dimmable brightness for gaming.
2382,Phone Case,Accessories,15.31,500,1.227,2021-04-04,4.7,True,Premium phone case with built-in microphone for students.
2383,Noise Cancelling Headphones,Electronics,199.44,61,1.792,2021-07-26,3.3,True,Compact noise cancelling headphones with adjustable height for remote work.
2384,Webcam HD,Electronics,55.25,49,0.081,2023-07-26,3.9,True,Wireless webcam hd with braided nylon for gaming.
2385,Webcam HD,Electronics,43.42,214,0.261,2024-06-15,4.5,True,Ergonomic webcam hd with USB receiver for travel.
2386,External SSD 1TB,Storage,118.05,298,1.514,2018-10-18,4.1,True,Silent external ssd 1tb with waterproof coating for students; premium build quality.
2387,Laptop Stand,Accessories,23.48,94,2.035,2021-06-25,3.4,True,High-Performance laptop stand with built-in microphone for home office.
2388,Desk Lamp,Furniture,39.17,227,1.887,2023-12-30,3.7,True,Ergonomic desk lamp with adjustable height for daily use.
2389,Wireless Mouse,Electronics,31.72,240,1.063,2018-11-09,4.5,True,Adjustable wireless mouse with backlit keys for remote work.
2390,Bluetooth Speaker,Electronics,66.35,499,0.925,2023-06-03,4.3,True,Fast-Charging bluetooth speaker with braided nylon for daily use; durable build quality.
2391,Phone Case,Accessories,13.61,130,0.141,2018-10-28,4.0,True,Durable phone case with low-latency mode for home office; silent build quality.
2392,Mechanical Keyboard,Electronics,96.17,413,0.284,2023-01-25,3.4,True,Noise-Reducing mechanical keyboard with aluminum finish for content creators.
2393,Laptop Stand,Accessories,25.76,59,2.308,2018-07-12,4.2,True,High-Performance laptop stand with USB receiver for home office; adjustable build quality.
2394,Laptop Stand,Accessories,27.93,410,0.081,2021-06-29,3.5,True,Portable laptop stand with backlit keys for video calls.
2395,Laptop Stand,Accessories,25.77,403,1.794,2019-09-05,3.2,True,Silent laptop stand with USB receiver for students.
2396,Phone Case,Accessories,16.2,392,2.352,2018-06-13,3.3,True,Durable phone case with low-latency mode for content creators.
2397,Noise Cancelling Headphones,Electronics,207.69,355,1.872,2022-12-27,4.0,True,Premium noise cancelling headphones with braided nylon for content creators; adjustable build quality.
2398,Webcam HD,Electronics,43.85,461,0.986,2022-11-27,4.4,True,Wireless webcam hd with adjustable height for students; lightweight build quality.
2399,USB-C Cable,Accessories,9.09,477,0.515,2023-04-03,3.5,True,Premium usb-c cable with low-latency mode for home office.
2400,Phone Case,Accessories,14.93,258,1.814,2024-10-14,4.0,True,Premium phone case with aluminum finish for travel; fast-charging build quality.
2401,Mechanical Keyboard,Electronics,92.68,314,0.277,2021-03-01,4.7,True,Compact mechanical keyboard with backlit keys for students.
2402,USB-C Cable,Accessories,10.92,193,0.296,2021-10-05,4.0,True,Silent usb-c cable with shock protection for home office; lightweight build quality.
2403,Laptop Stand,Accessories,22.64,61,0.323,2022-07-10,2.9,True,High-Performance laptop stand with braided nylon for travel; wireless build quality.
2404,External SSD 1TB,Storage,123.35,347,0.067,2023-05-10,4.9,True,Durable external ssd 1tb with built-in microphone for video calls.
2405,Wireless Mouse,Electronics,33.26,347,2.235,2019-07-18,4.8,True,Wireless wireless mouse with backlit keys for remote work.
2406,Noise Cancelling Headphones,Electronics,193.41,37,2.066,2024-06-02,3.5,True,Wireless noise cancelling headphones with aluminum finish for video calls.
2407,Desk Lamp,Furniture,43.64,208,0.374,2022-07-27,3.2,True,Durable desk lamp with aluminum finish for content creators.
2408,Webcam HD,Electronics,45.97,6,0.388,2022-04-24,3.0,True,Silent webcam hd with built-in microphone for home office; high-performance build quality.
2409,Bluetooth Speaker,Electronics,67.32,3,0.579,2022-05-10,3.9,True,Premium bluetooth speaker with shock protection for home office.
2410,Wireless Mouse,Electronics,29.06,122,1.113,2018-02-04,3.6,True,Ergonomic wireless mouse with low-latency mode for gaming.
2411,Phone Case,Accessories,13.94,4,1.578,2024-08-04,3.1,True,Wireless phone case with aluminum finish for home office.
2412,USB-C Cable,Accessories,8.67,379,0.631,2018-04-29,3.1,True,Ergonomic usb-c cable with USB receiver for video calls; noise-reducing build quality.
2413,Laptop Stand,Accessories,26.99,235,1.905,2024-05-17,3.8,True,Adjustable laptop stand with shock protection for students.
2414,External SSD 1TB,Storage,114.92,95,2.424,2018-06-20,2.9,True,Noise-Reducing external ssd 1tb with low-latency mode for content creators; high-performance build quality.
2415,Webcam HD,Electronics,56.25,485,1.258,2021-04-24,4.3,True,Portable webcam hd with built-in microphone for travel; portable build quality.
2416,Bluetooth Speaker,Electronics,68.32,144,1.749,2021-09-11,3.3,True,Compact bluetooth speaker with backlit keys for home office.
2417,Mechanical Keyboard,Electronics,95.89,304,1.004,2021-12-06,4.0,True,Portable mechanical keyboard with built-in microphone for daily use.
2418,Phone Case,Accessories,13.45,85,1.513,2022-02-28,3.1,True,High-Performance phone case with aluminum finish for remote work; noise-reducing build quality.
2419,Phone Case,Accessories,14.45,120,2.425,2022-07-31,3.0,True,Lightweight phone case with braided nylon for video calls.
2420,Wireless Mouse,Electronics,29.52,151,1.15,2019-09-24,4.5,True,Lightweight wireless mouse with USB receiver for travel; compact build quality.
2421,Webcam HD,Electronics,50.05,13,0.224,2020-03-26,4.3,True,Compact webcam hd with waterproof coating for students.
2422,Mechanical Keyboard,Electronics,87.92,414,0.28,2022-09-30,2.9,True,Silent mechanical keyboard with waterproof coating for home office.
2423,USB-C Cable,Accessories,9.26,38,0.563,2024-08-16,3.5,True,High-Performance usb-c cable with aluminum finish for video calls; lightweight build quality.
2424,Noise Cancelling Headphones,Electronics,213.9,187,0.574,2021-08-03,4.3,True,High-Performance noise cancelling headphones with aluminum finish for home office; high-performance build quality.
2425,Mechanical Keyboard,Electronics,91.95,376,0.246,2023-11-20,4.2,True,Silent mechanical keyboard with dimmable brightness for content creators.
2426,Noise Cancelling Headphones,Electronics,220.85,207,1.473,2022-10-26,3.5,True,Compact noise cancelling headphones with low-latency mode for students; durable build quality.
2427,External SSD 1TB,Storage,109.82,321,1.693,2023-02-28,3.7,True,Premium external ssd 1tb with shock protection for remote work; ergonomic build quality.
2428,Laptop Stand,Accessories,28.69,355,1.222,2023-04-26,4.6,True,Compact laptop stand with low-latency mode for video calls; premium build quality.
2429,Mechanical Keyboard,Electronics,91.71,83,0.113,2022-01-14,3.8,True,Wireless mechanical keyboard with adjustable height for students.
2430,USB-C Cable,Accessories,10.56,309,1.762,2020-05-21,4.5,True,Ergonomic usb-c cable with adjustable height for content creators; premium build quality.
2431,USB-C Cable,Accessories,11.09,471,0.377,2020-09-10,4.5,True,Lightweight usb-c cable with waterproof coating for content creators.
2432,External SSD 1TB,Storage,115.03,132,0.455,2023-04-24,4.8,True,Adjustable external ssd 1tb with braided nylon for students.
2433,Webcam HD,Electronics,52.27,23,0.385,2020-01-17,2.8,True,Compact webcam hd with built-in microphone for home office; adjustable build quality.
2434,Laptop Stand,Accessories,22.95,408,0.479,2021-02-16,3.4,True,Wireless laptop stand with built-in microphone for remote work.
2435,External SSD 1TB,Storage,112.99,76,2.229,2018-02-07,4.6,True,High-Performance external ssd 1tb with shock protection for daily use.
2436,Webcam HD,Electronics,55.13,353,0.888,2022-05-13,2.9,True,High-Performance webcam hd with shock protection for content creators.
2437,External SSD 1TB,Storage,114.03,103,1.4,2020-06-24,3.1,True,Premium external ssd 1tb with dimmable brightness for video calls.
2438,Laptop Stand,Accessories,26.29,94,1.945,2022-11-07,5.0,True,Noise-Reducing laptop stand with braided nylon for travel.
2439,Desk Lamp,Furniture,39.59,104,2.351,2022-08-24,4.8,True,Silent desk lamp with USB receiver for content creators.
2440,Noise Cancelling Headphones,Electronics,213.8,14,2.318,2022-12-20,2.8,True,Silent noise cancelling headphones with shock protection for home office; premium build quality.
2441,Webcam HD,Electronics,51.71,86,1.579,2021-05-31,3.1,True,Portable webcam hd with backlit keys for home office.
2442,Noise Cancelling Headphones,Electronics,213.66,67,2.25,2021-01-11,2.8,True,Fast-Charging noise cancelling headphones with dimmable brightness for remote work.
2443,Webcam HD,Electronics,50.09,219,1.161,2019-07-19,3.6,True,Premium webcam hd with dimmable brightness for travel; premium build quality.
2444,Laptop Stand,Accessories,26.54,97,2.022,2022-01-01,4.2,True,Lightweight laptop stand with built-in microphone for content creators.
2445,Noise Cancelling Headphones,Electronics,204.41,136,0.822,2023-06-13,4.2,True,Wireless noise cancelling headphones with backlit keys for students.
2446,External SSD 1TB,Storage,115.91,383,1.457,2024-01-28,4.4,True,Adjustable external ssd 1tb with backlit keys for video calls.
2447,Bluetooth Speaker,Electronics,58.68,301,1.863,2021-07-14,4.6,True,Premium bluetooth speaker with built-in microphone for students; lightweight build quality.
2448,Phone Case,Accessories,14.08,65,0.373,2020-06-30,4.9,True,Portable phone case with dimmable brightness for gaming; ergonomic build quality.
2449,Bluetooth Speaker,Electronics,61.53,478,2.207,2018-11-02,4.3,True,Compact bluetooth speaker with shock protection for video calls.
2450,Webcam HD,Electronics,45.91,8,0.06,2018-10-27,3.2,True,High-Performance webcam hd with dimmable brightness for travel; wireless build quality.
2451,External SSD 1TB,Storage,125.57,360,2.293,2023-08-01,3.5,True,Fast-Charging external ssd 1tb with braided nylon for daily use.
2452,Desk Lamp,Furniture,42.95,356,1.255,2023-10-04,4.5,True,Silent desk lamp with braided nylon for travel; silent build quality.
2453,Bluetooth Speaker,Electronics,62.67,29,0.858,2024-02-18,4.9,True,Portable bluetooth speaker with backlit keys for content creators.
2454,Phone Case,Accessories,15.88,374,0.54,2020-11-12,4.1,True,Durable phone case with dimmable brightness for video calls.
2455,External SSD 1TB,Storage,113.27,497,2.181,2021-01-15,3.7,True,Fast-Charging external ssd 1tb with shock protection for content creators.
2456,External SSD 1TB,Storage,102.38,396,2.002,2020-02-29,4.7,True,Silent external ssd 1tb with adjustable height for home office.
2457,Desk Lamp,Furniture,35.84,202,2.02,2018-07-27,4.6,True,Premium desk lamp with aluminum finish for travel.
2458,Phone Case,Accessories,14.54,3,0.292,2021-08-14,3.6,True,Durable phone case with waterproof coating for content creators.
2459,Webcam HD,Electronics,49.98,474,1.331,2022-06-21,3.5,True,Durable webcam hd with waterproof coating for daily use; ergonomic build quality.
2460,Noise Cancelling Headphones,Electronics,198.21,140,0.064,2018-08-03,3.7,True,High-Performance noise cancelling headphones with shock protection for content creators.
2461,USB-C Cable,Accessories,9.36,29,0.926,2022-08-26,3.6,True,Portable usb-c cable with shock protection for gaming; portable build quality.
2462,Noise Cancelling Headphones,Electronics,185.59,394,1.305,2023-04-19,4.9,True,Premium noise cancelling headphones with braided nylon for students; lightweight build quality.
2463,Bluetooth Speaker,Electronics,68.95,8,1.306,2020-08-13,4.6,True,High-Performance bluetooth speaker with USB receiver for gaming.
2464,Laptop Stand,Accessories,24.3,23,2.211,2021-05-06,4.6,True,Portable laptop stand with braided nylon for students.
2465,Phone Case,Accessories,13.01,23,2.003,2021-09-25,4.4,True,Silent phone case with aluminum finish for students; adjustable build quality.
2466,Noise Cancelling Headphones,Electronics,214.79,108,0.709,2024-06-27,2.8,True,Lightweight noise cancelling headphones with backlit keys for remote work.
2467,External SSD 1TB,Storage,122.45,69,2.11,2021-10-10,5.0,True,Silent external ssd 1tb with built-in microphone for gaming; lightweight build quality.
2468,External SSD 1TB,Storage,102.41,6,0.782,2018-06-23,3.8,True,Durable external ssd 1tb with dimmable brightness for remote work; silent build quality.
2469,Wireless Mouse,Electronics,30.65,255,1.619,2020-07-01,4.1,True,Fast-Charging wireless mouse with USB receiver for daily use.
2470,Bluetooth Speaker,Electronics,51.8,336,2.457,2018-01-05,3.2,True,Adjustable bluetooth speaker with built-in microphone for video calls; premium build quality.
2471,Laptop Stand,Accessories,28.51,181,2.283,2024-09-25,4.9,True,Ergonomic laptop stand with shock protection for video calls.
2472,Wireless Mouse,Electronics,29.71,432,0.815,2018-06-17,3.3,True,Adjustable wireless mouse with waterproof coating for remote work.
2473,Bluetooth Speaker,Electronics,58.85,185,1.544,2019-04-11,4.2,True,Compact bluetooth speaker with low-latency mode for content creators.
2474,Bluetooth Speaker,Electronics,63.98,103,0.059,2023-11-09,4.5,True,Ergonomic bluetooth speaker with aluminum finish for daily use.
2475,Bluetooth Speaker,Electronics,66.72,356,1.31,2021-02-06,3.0,True,Lightweight bluetooth speaker with braided nylon for students.
2476,Laptop Stand,Accessories,22.5,456,1.102,2022-01-16,4.4,True,Lightweight laptop stand with aluminum finish for video calls; lightweight build quality.
2477,Desk Lamp,Furniture,37.5,264,0.564,2022-12-22,3.2,True,Premium desk lamp with dimmable brightness for content creators; adjustable build quality.
2478,Laptop Stand,Accessories,26.17,328,2.291,2018-12-21,3.6,True,Silent laptop stand with backlit keys for remote work.
2479,USB-C Cable,Accessories,9.38,75,2.222,2022-01-21,4.6,True,Adjustable usb-c cable with built-in microphone for content creators.
2480,External SSD 1TB,Storage,121.08,477,1.08,2019-09-18,3.3,True,High-Performance external ssd 1tb with braided nylon for students.
2481,Mechanical Keyboard,Electronics,88.65,257,2.367,2018-04-21,5.0,True,Ergonomic mechanical keyboard with adjustable height for remote work.
2482,External SSD 1TB,Storage,95.36,362,2.041,2022-10-21,3.5,True,Portable external ssd 1tb with low-latency mode for remote work; silent build quality.
2483,Noise Cancelling Headphones,Electronics,218.58,228,1.473,2020-11-28,3.0,True,High-Performance noise cancelling headphones with dimmable brightness for remote work; wireless build quality.
2484,External SSD 1TB,Storage,110.81,419,2.202,2024-02-09,4.0,True,Fast-Charging external ssd 1tb with USB receiver for remote work.
2485,Desk Lamp,Furniture,40.16,180,1.479,2021-08-05,3.9,True,Premium desk lamp with low-latency mode for video calls.
2486,External SSD 1TB,Storage,118.64,321,1.007,2022-07-17,4.6,True,Wireless external ssd 1tb with low-latency mode for video calls.
2487,Desk Lamp,Furniture,38.92,268,0.106,2019-09-30,4.9,True,Fast-Charging desk lamp with waterproof coating for content creators; wireless build quality.
2488,External SSD 1TB,Storage,106.66,55,0.492,2024-10-04,2.9,True,Durable external ssd 1tb with backlit keys for gaming; adjustable build quality.
2489,Bluetooth Speaker,Electronics,60.4,198,2.126,2019-02-07,3.9,True,Ergonomic bluetooth speaker with USB receiver for remote work; lightweight build quality.
2490,Phone Case,Accessories,15.96,435,2.416,2018-05-31,4.7,True,Premium phone case with waterproof coating for travel; ergonomic build quality.
2491,External SSD 1TB,Storage,111.8,198,1.406,2020-08-04,3.3,True,Noise-Reducing external ssd 1tb with low-latency mode for content creators.
2492,External SSD 1TB,Storage,123.26,471,0.163,2021-07-19,2.9,True,High-Performance external ssd 1tb with shock protection for remote work.
2493,Phone Case,Accessories,16.62,400,1.838,2020-07-11,5.0,True,Wireless phone case with shock protection for daily use.
2494,Wireless Mouse,Electronics,32.69,226,0.629,2019-02-20,4.5,True,Fast-Charging wireless mouse with adjustable height for gaming; durable build quality.
2495,Wireless Mouse,Electronics,31.62,393,0.83,2018-05-15,3.6,True,Fast-Charging wireless mouse with backlit keys for remote work.
2496,Laptop Stand,Accessories,25.11,363,2.064,2020-12-14,2.9,True,Durable laptop stand with low-latency mode for students; compact build quality.
2497,Noise Cancelling Headphones,Electronics,173.82,454,1.234,2018-07-30,4.2,True,Noise-Reducing noise cancelling headphones with backlit keys for travel.
2498,Webcam HD,Electronics,55.25,101,1.031,2022-12-24,3.1,True,Fast-Charging webcam hd with dimmable brightness for gaming.
2499,External SSD 1TB,Storage,114.57,449,2.188,2023-01-03,4.0,True,Ergonomic external ssd 1tb with adjustable height for video calls.
2500,Noise Cancelling Headphones,Electronics,191.42,262,0.765,2022-08-15,4.9,True,Adjustable noise cancelling headphones with built-in microphone for home office.
2501,Laptop Stand,Accessories,27.38,216,1.828,2022-10-17,4.9,True,Premium laptop stand with backlit keys for content creators; ergonomic build quality.
2502,External SSD 1TB,Storage,104.03,111,1.908,2023-09-04,4.3,True,Compact external ssd 1tb with shock protection for remote work.
2503,USB-C Cable,Accessories,10.29,360,1.69,2022-12-04,3.3,True,Silent usb-c cable with dimmable brightness for students.
2504,USB-C Cable,Accessories,10.18,45,0.862,2022-02-17,4.8,True,Fast-Charging usb-c cable with built-in microphone for travel.
2505,Laptop Stand,Accessories,22.94,153,0.272,2022-03-08,3.0,True,Durable laptop stand with built-in microphone for students.
2506,Phone Case,Accessories,12.85,238,2.28,2021-05-13,3.4,True,Lightweight phone case with waterproof coating for video calls.
2507,Mechanical Keyboard,Electronics,85.82,323,1.452,2024-02-10,3.4,True,Compact mechanical keyboard with waterproof coating for video calls.
2508,External SSD 1TB,Storage,97.28,32,1.133,2021-10-11,2.8,True,Ergonomic external ssd 1tb with braided nylon for gaming.
2509,Mechanical Keyboard,Electronics,87.41,282,0.226,2021-03-20,4.8,True,Compact mechanical keyboard with adjustable height for video calls.
2510,Desk Lamp,Furniture,38.63,455,0.194,2024-08-16,3.4,True,Silent desk lamp with adjustable height for remote work.
2511,Noise Cancelling Headphones,Electronics,171.54,65,1.499,2019-05-29,4.0,True,Portable noise cancelling headphones with adjustable height for students.
2512,Wireless Mouse,Electronics,32.8,217,2.406,2021-11-25,4.9,True,Noise-Reducing wireless mouse with USB receiver for content creators.
2513,USB-C Cable,Accessories,8.84,456,0.512,2022-03-25,3.8,True,Compact usb-c cable with aluminum finish for content creators.
2514,Phone Case,Accessories,14.7,39,0.054,2021-07-07,4.4,True,Wireless phone case with built-in microphone for travel.
2515,Wireless Mouse,Electronics,26.7,434,2.104,2019-07-02,4.3,True,Wireless wireless mouse with built-in microphone for home office; wireless build quality.
2516,Desk Lamp,Furniture,45.65,283,0.591,2022-09-21,3.9,True,Adjustable desk lamp with USB receiver for gaming.
2517,Desk Lamp,Furniture,41.36,167,0.417,2021-05-31,3.4,True,Lightweight desk lamp with backlit keys for video calls; adjustable build quality.
2518,USB-C Cable,Accessories,9.12,397,2.153,2018-09-14,3.8,True,Lightweight usb-c cable with shock protection for content creators.
2519,USB-C Cable,Accessories,11.09,192,2.043,2019-03-27,4.0,True,Wireless usb-c cable with waterproof coating for travel.
2520,Mechanical Keyboard,Electronics,91.82,400,1.889,2022-04-12,4.8,True,Fast-Charging mechanical keyboard with shock protection for daily use.
2521,USB-C Cable,Accessories,10.41,248,1.729,2022-03-19,4.7,True,Portable usb-c cable with backlit keys for video calls.
2522,Wireless Mouse,Electronics,27.44,439,2.423,2024-02-21,3.5,True,Ergonomic wireless mouse with shock protection for daily use; noise-reducing build quality.
2523,Laptop Stand,Accessories,27.48,400,2.423,2021-03-27,4.8,True,Portable laptop stand with low-latency mode for content creators.
2524,USB-C Cable,Accessories,10.09,274,0.61,2018-01-04,3.5,True,Wireless usb-c cable with adjustable height for gaming; durable build quality.
2525,Noise Cancelling Headphones,Electronics,192.67,378,1.755,2022-03-12,4.3,True,Portable noise cancelling headphones with aluminum finish for students; compact build quality.
2526,Mechanical Keyboard,Electronics,83.53,400,1.491,2023-11-25,3.9,True,Adjustable mechanical keyboard with shock protection for students; noise-reducing build quality.
2527,Wireless Mouse,Electronics,28.1,298,0.839,2020-09-25,3.8,True,Fast-Charging wireless mouse with dimmable brightness for content creators; wireless build quality.
2528,Wireless Mouse,Electronics,31.77,411,0.966,2018-07-31,2.9,True,Noise-Reducing wireless mouse with low-latency mode for remote work.
2529,Mechanical Keyboard,Electronics,84.92,298,0.257,2019-01-13,4.9,True,Portable mechanical keyboard with adjustable height for content creators.
2530,Phone Case,Accessories,13.51,53,2.366,2018-03-02,3.9,True,Silent phone case with backlit keys for remote work; adjustable build quality.
2531,Phone Case,Accessories,15.58,163,1.087,2019-06-12,3.5,True,High-Performance phone case with USB receiver for content creators.
2532,Wireless Mouse,Electronics,26.78,219,2.064,2020-03-21,3.3,True,Noise-Reducing wireless mouse with backlit keys for daily use.
2533,USB-C Cable,Accessories,10.61,100,0.08,2018-05-17,2.9,True,Wireless usb-c cable with USB receiver for travel.
2534,Phone Case,Accessories,16.67,500,1.635,2021-10-04,4.8,True,Premium phone case with shock protection for travel; noise-reducing build quality.
2535,Mechanical Keyboard,Electronics,79.08,403,0.426,2022-07-12,3.7,True,Premium mechanical keyboard with backlit keys for daily use; durable build quality.
2536,External SSD 1TB,Storage,112.18,9,0.284,2022-07-04,3.7,True,Wireless external ssd 1tb with adjustable height for travel; ergonomic build quality.
2537,Noise Cancelling Headphones,Electronics,172.23,163,0.619,2024-08-01,3.1,True,Fast-Charging noise cancelling headphones with braided nylon for home office.
2538,USB-C Cable,Accessories,10.45,48,2.404,2018-07-09,4.7,True,Compact usb-c cable with adjustable height for video calls.
2539,Laptop Stand,Accessories,22.92,51,0.521,2019-12-15,3.6,True,Silent laptop stand with dimmable brightness for gaming.
2540,USB-C Cable,Accessories,9.22,306,0.673,2022-08-14,4.3,True,Durable usb-c cable with braided nylon for students; silent build quality.
2541,Phone Case,Accessories,14.08,411,0.78,2022-12-19,3.7,True,Premium phone case with braided nylon for video calls.
2542,Phone Case,Accessories,14.67,137,0.476,2018-08-12,4.4,True,Adjustable phone case with shock protection for students.
2543,Desk Lamp,Furniture,41.63,242,1.582,2020-09-20,3.4,True,Adjustable desk lamp with low-latency mode for daily use; high-performance build quality.
2544,Laptop Stand,Accessories,23.91,427,1.947,2021-10-02,4.3,True,Lightweight laptop stand with dimmable brightness for daily use.
2545,External SSD 1TB,Storage,121.44,136,1.245,2022-05-17,4.9,True,Durable external ssd 1tb with adjustable height for home office.
2546,Phone Case,Accessories,14.61,53,0.703,2022-02-22,3.3,True,Lightweight phone case with aluminum finish for daily use; high-performance build quality.
2547,Noise Cancelling Headphones,Electronics,225.42,201,1.114,2021-07-25,4.3,True,Durable noise cancelling headphones with adjustable height for content creators; fast-charging build quality.
2548,External SSD 1TB,Storage,111.69,173,1.882,2019-09-24,3.4,True,Noise-Reducing external ssd 1tb with dimmable brightness for remote work.
2549,USB-C Cable,Accessories,9.38,173,1.213,2019-10-04,4.2,True,Fast-Charging usb-c cable with dimmable brightness for students.
2550,Bluetooth Speaker,Electronics,67.75,165,0.715,2021-03-19,3.7,True,Durable bluetooth speaker with low-latency mode for content creators; adjustable build quality.
2551,Wireless Mouse,Electronics,29.21,51,1.014,2024-01-15,3.1,True,Adjustable wireless mouse with waterproof coating for students.
2552,Bluetooth Speaker,Electronics,65.16,39,1.067,2021-12-22,4.7,True,Fast-Charging bluetooth speaker with low-latency mode for gaming; silent build quality.
2553,Laptop Stand,Accessories,26.45,45,0.122,2018-04-05,3.9,True,Wireless laptop stand with waterproof coating for travel.
2554,Desk Lamp,Furniture,42.28,396,2.084,2018-01-17,4.9,True,Portable desk lamp with low-latency mode for content creators.
2555,Bluetooth Speaker,Electronics,67.26,9,1.412,2019-07-28,3.7,True,Portable bluetooth speaker with aluminum finish for students; compact build quality.
2556,Noise Cancelling Headphones,Electronics,193.88,100,1.501,2021-05-04,4.5,True,High-Performance noise cancelling headphones with dimmable brightness for travel; portable build quality.
2557,USB-C Cable,Accessories,10.74,425,1.6,2022-05-11,4.7,True,Portable usb-c cable with shock protection for content creators; wireless build quality.
2558,External SSD 1TB,Storage,97.08,71,1.883,2024-07-24,4.7,True,Adjustable external ssd 1tb with built-in microphone for home office; adjustable build quality.
2559,Noise Cancelling Headphones,Electronics,200.33,340,0.246,2019-03-26,3.2,True,Lightweight noise cancelling headphones with dimmable brightness for video calls.
2560,Mechanical Keyboard,Electronics,93.24,231,2.474,2018-04-15,3.7,True,Silent mechanical keyboard with adjustable height for students; adjustable build quality.
2561,Mechanical Keyboard,Electronics,77.38,489,1.005,2019-11-27,3.6,True,Adjustable mechanical keyboard with USB receiver for gaming.
2562,Laptop Stand,Accessories,25.5,139,1.842,2018-05-19,4.5,True,Compact laptop stand with adjustable height for students; portable build quality.
2563,Laptop Stand,Accessories,24.81,340,1.077,2023-05-29,4.2,True,Wireless laptop stand with built-in microphone for gaming; adjustable build quality.
2564,Bluetooth Speaker,Electronics,65.34,135,0.267,2018-09-12,4.9,True,Lightweight bluetooth speaker with waterproof coating for students; portable build quality.
2565,Bluetooth Speaker,Electronics,52.63,205,0.076,2021-03-04,4.1,True,Noise-Reducing bluetooth speaker with aluminum finish for gaming.
2566,Wireless Mouse,Electronics,33.12,335,2.252,2019-10-24,4.8,True,Premium wireless mouse with braided nylon for content creators.
2567,Mechanical Keyboard,Electronics,87.4,278,2.498,2018-10-24,4.7,True,Adjustable mechanical keyboard with USB receiver for students; compact build quality.
2568,Laptop Stand,Accessories,23.17,458,1.87,2021-09-10,3.5,True,Portable laptop stand with braided nylon for home office; wireless build quality.
2569,Mechanical Keyboard,Electronics,87.98,356,1.221,2019-01-29,3.9,True,Adjustable mechanical keyboard with backlit keys for students.
2570,Phone Case,Accessories,13.01,165,1.979,2019-02-10,4.7,True,Compact phone case with waterproof coating for gaming; ergonomic build quality.
2571,Mechanical Keyboard,Electronics,92.23,158,2.319,2018-03-08,5.0,True,Portable mechanical keyboard with waterproof coating for home office; silent build quality.
2572,Bluetooth Speaker,Electronics,65.44,45,0.759,2019-05-04,3.1,True,Silent bluetooth speaker with waterproof coating for video calls; high-performance build quality.
2573,Mechanical Keyboard,Electronics,97.35,311,0.572,2022-11-22,3.8,True,Silent mechanical keyboard with shock protection for remote work.
2574,Phone Case,Accessories,13.58,36,0.635,2018-11-23,2.9,True,Fast-Charging phone case with waterproof coating for video calls.
2575,Mechanical Keyboard,Electronics,94.25,194,0.349,2024-06-23,5.0,True,Ergonomic mechanical keyboard with adjustable height for travel; portable build quality.
2576,Wireless Mouse,Electronics,26.18,121,0.252,2021-10-06,3.3,True,Premium wireless mouse with dimmable brightness for content creators.
2577,USB-C Cable,Accessories,9.66,208,1.392,2021-11-11,3.5,True,Durable usb-c cable with braided nylon for remote work.
2578,Mechanical Keyboard,Electronics,76.55,324,0.94,2023-06-16,4.4,True,Compact mechanical keyboard with waterproof coating for video calls.
2579,Webcam HD,Electronics,48.88,309,0.742,2024-05-24,5.0,True,Adjustable webcam hd with adjustable height for home office; compact build quality.
2580,External SSD 1TB,Storage,126.17,358,1.84,2022-11-08,3.8,True,Fast-Charging external ssd 1tb with dimmable brightness for students.
2581,Bluetooth Speaker,Electronics,56.32,74,2.137,2020-01-25,3.8,True,Noise-Reducing bluetooth speaker with backlit keys for remote work; lightweight build quality.
2582,USB-C Cable,Accessories,10.77,185,1.042,2018-04-17,3.4,True,Premium usb-c cable with waterproof coating for home office.
2583,Mechanical Keyboard,Electronics,84.43,334,2.306,2019-04-01,4.6,True,Premium mechanical keyboard with dimmable brightness for content creators.
2584,Noise Cancelling Headphones,Electronics,172.42,358,1.304,2019-02-25,4.7,True,Premium noise cancelling headphones with dimmable brightness for content creators.
2585,Wireless Mouse,Electronics,31.54,497,2.02,2019-02-15,3.9,True,Silent wireless mouse with braided nylon for home office.
2586,USB-C Cable,Accessories,9.07,368,0.323,2021-12-09,4.7,True,Fast-Charging usb-c cable with braided nylon for travel; silent build quality.
2587,USB-C Cable,Accessories,9.03,284,0.43,2018-02-23,4.0,True,High-Performance usb-c cable with shock protection for travel.
2588,Webcam HD,Electronics,57.49,302,1.509,2018-05-11,2.8,True,Compact webcam hd with USB receiver for video calls.
2589,Mechanical Keyboard,Electronics,82.65,455,1.965,2019-04-18,4.9,True,Durable mechanical keyboard with USB receiver for daily use; high-performance build quality.
2590,USB-C Cable,Accessories,8.99,329,1.35,2019-06-22,4.8,True,Premium usb-c cable with dimmable brightness for video calls; noise-reducing build quality.
